link,Oferta od,Kategoria,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Spalanie W Mieście,Typ nadwozia,Liczba drzwi,Liczba miejsc,Kolor,Kraj pochodzenia,Zarejestrowany w Polsce,Bezwypadkowy,Stan,Cena
https://www.otomoto.pl/oferta/volkswagen-golf-vi-1-4-122km-2xpdc-grzane-fotel-alu-2xclimatronic-super-stan-z-niemiec-ID6FjAt0.html,Osoby prywatnej,Osobowe,V (2003-2009),2009,152 000 km,1 390 cm3,Benzyna,122 KM,Manualna,Na przednie koła,"8,30 l/100km",Kombi,5,5,Szary,Niemcy,,Tak,Używane,19 990
https://www.otomoto.pl/oferta/volkswagen-golf-vi-full-opcja-1-6-mpi-dsg-skora-ID6FjzVc.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,198 321 km,1 595 cm3,Benzyna,102 KM,Automatyczna,Na przednie koła,11 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,26 400
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-iv-1-9-tdi-specjal-zadbany-ID6FjzKn.html,Osoby prywatnej,Osobowe,IV (1997-2006),2002,375 363 km,1 896 cm3,Diesel,100 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Czarny,Niemcy,Tak,Tak,Używane,8 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-9tdi-ID6FjzjY.html,Osoby prywatnej,Osobowe,V (2003-2009),2009,237 000 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,,,Tak,Używane,17 900
https://www.otomoto.pl/oferta/volkswagen-golf-salonpl-fv23-1wl-tsi-115km-led-pakiet-business-gwarancja-ID6FhNiI.html,Firmy,Osobowe,VII (2012-2020),2020,94 000 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,"5,50 l/100km",Kombi,5,5,Szary,Polska,Tak,Tak,Używane,56 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vii-1-4-tsi-bmt-highline-ID6FewqJ.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,97 500 km,1 395 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,6 l/100km,Kombi,5,5,Czarny,,Tak,Tak,Używane,76 900
https://www.otomoto.pl/oferta/volkswagen-golf-100-bezwypadkowy-dsg-z-polskiego-salonu-pelna-historia-serwisowavw-aso-ID6Fjz1s.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,87 550 km,1 395 cm3,Benzyna,122 KM,Automatyczna,Na przednie koła,6 l/100km,Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,65 500
https://www.otomoto.pl/oferta/volkswagen-golf-salonpl-fv23-1wl-tsi-115km-led-pakiet-business-gwarancja-ID6FjyvF.html,Firmy,Osobowe,VII (2012-2020),2020,91 000 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,"5,50 l/100km",Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,57 900
https://www.otomoto.pl/oferta/volkswagen-golf-salon-pl-auto-jak-nowe-stan-idealny-ID6FjyvC.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,175 400 km,1 395 cm3,Benzyna,150 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Biały,Polska,Tak,Tak,Używane,65 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6mpifabryczny-stanpiekny-ID6Fjyf1.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,203 400 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Czarny,Niemcy,,Tak,Używane,22 900
https://www.otomoto.pl/oferta/volkswagen-golf-2019rok-benzyna-salon-polska-ID6FjfNR.html,Osoby prywatnej,Osobowe,VII (2012-2020),2019,93 500 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Biały,Polska,,Tak,Używane,57 000
https://www.otomoto.pl/oferta/volkswagen-golf-150-koni-bardzo-dobry-stan-1wl-salon-pl-fv23-we327pr-ID6FgQrW.html,Firmy,Osobowe,VII (2012-2020),2017,185 000 km,1 395 cm3,Benzyna,150 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,49 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-r-serwis-aso-full-opcja-4x4-manual-398km-520nm-mega-doinw-ID6FjvDi.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,184 000 km,1 984 cm3,Benzyna,300 KM,Manualna,4x4 (stały),9 l/100km,Kompakt,5,5,Czarny,Niemcy,Tak,Tak,Używane,96 999
https://www.otomoto.pl/oferta/volkswagen-golf-pierwszy-wlasciciel-stan-idealny-rzadki-egzemplarz-ID6Fjvso.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,33 600 km,1 395 cm3,Benzyna,125 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Srebrny,Polska,Tak,Tak,Używane,98 000
https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi-150kmdsgnavipdcbezwypadkowyserwisowanymegastanzobacz-ID6FeZiF.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,263 000 km,1 968 cm3,Diesel,150 KM,Automatyczna,Na przednie koła,5 l/100km,Kombi,5,5,Czarny,Niemcy,,Tak,Używane,38 800
https://www.otomoto.pl/oferta/volkswagen-golf-klimatronik-halogeny-serwisowany-piekny-stan-ID6F6nTx.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,166 000 km,1 197 cm3,Benzyna,105 KM,Manualna,Na przednie koła,7 l/100km,Kompakt,5,5,Niebieski,Niemcy,,Tak,Używane,26 900
https://www.otomoto.pl/oferta/volkswagen-golf-comfortline-salon-pl-fv23-aso-i-wl-ID6FfMRt.html,Firmy,Osobowe,VII (2012-2020),2019,190 875 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Biały,Polska,Tak,Tak,Używane,49 900
https://www.otomoto.pl/oferta/volkswagen-golf-salonpl-fv23-1wl-tsi-115km-led-pakiet-business-gwarancja-ID6Fiqfh.html,Firmy,Osobowe,VII (2012-2020),2020,91 000 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,57 900
https://www.otomoto.pl/oferta/volkswagen-golf-fv23-salonpl-tsi-115km-led-pakiet-business-gwarancja-ID6FioV6.html,Firmy,Osobowe,VII (2012-2020),2020,129 000 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,54 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-kombi-1-6tdi-fotele-ergo-skora-masaz-bi-xenon-salon-pl-ID6ETVOz.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,280 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"4,90 l/100km",Kombi,5,5,Srebrny,Polska,Tak,Tak,Używane,39 350
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-2-0-tsi-gti-245km-dsg-cesja-lesingu-dla-firm-ID6Fj5Zf.html,Osoby prywatnej,Osobowe,VIII (2020-),2021,32 038 km,1 984 cm3,Benzyna,245 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Czarny,Polska,Tak,Tak,Używane,167 280
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vii-prywatnie-nieuszkodzony-ID6FiDaS.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,298 000 km,1 598 cm3,Diesel,110 KM,Manualna,,3 l/100km,Kombi,5,5,Błękitny,Polska,Tak,Tak,Używane,31 900
https://www.otomoto.pl/oferta/volkswagen-golf-klima-alu-serwis-zamiana-ID6Fkd4a.html,Firmy,Osobowe,V (2003-2009),2007,207 123 km,1 968 cm3,Diesel,140 KM,Manualna,Na przednie koła,7 l/100km,Kombi,5,5,Czarny,Belgia,,Tak,Używane,18 800
https://www.otomoto.pl/oferta/volkswagen-golf-legendarny-golf-2-1-6td-ID6FfJpz.html,Osoby prywatnej,Osobowe,II (1983-1992),1991,307 600 km,1 588 cm3,Diesel,60 KM,Manualna,Na przednie koła,,Kompakt,3,5,Biały,,,Tak,Używane,3 999
https://www.otomoto.pl/oferta/volkswagen-golf-5drzwi-niemcy1-4-klima-automatyczna-kola-zima-ID6FiCYr.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,211 400 km,1 390 cm3,Benzyna,90 KM,Manualna,,8 l/100km,Kompakt,5,5,Złoty,Niemcy,,Tak,Używane,10 500
https://www.otomoto.pl/oferta/volkswagen-golf-ID6F9Ssk.html,Firmy,Osobowe,IV (1997-2006),1999,257 062 km,1 390 cm3,Benzyna,75 KM,Manualna,,,Auta miejskie,5,5,Czerwony,Niemcy,,Tak,Używane,6 500
https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-niemcy-sportline-serwis-alusy-19-nawigacja-klima-automatyczna-ID6FiaYo.html,Osoby prywatnej,Osobowe,V (2003-2009),2009,238 400 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Szary,Niemcy,,Tak,Używane,18 900
https://www.otomoto.pl/oferta/volkswagen-golf-salonfv23-gwarnacja-ID6FkcTK.html,Firmy,Osobowe,VII (2012-2020),2017,159 000 km,1 598 cm3,Diesel,90 KM,Manualna,Na przednie koła,4 l/100km,Kombi,5,5,Czarny,Polska,Tak,Tak,Używane,44 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vi-6-highline-dsg-ID6FiCmr.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,160 000 km,1 968 cm3,Diesel,140 KM,Automatyczna,,7 l/100km,Kompakt,5,5,Czarny,,Tak,Tak,Używane,32 600
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii110kmcupnavisuper-stan-ID6FaA29.html,Firmy,Osobowe,VII (2012-2020),2015,185 111 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,,Kompakt,5,5,Niebieski,Niemcy,,Tak,Używane,47 900
https://www.otomoto.pl/oferta/volkswagen-golf-stab-bdb-serwisowany-1-6-tdi-ID6ENytT.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,211 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"4,60 l/100km",Kombi,5,5,Czarny,Niemcy,,Tak,Używane,31 900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-viii-1-5-tsi-150km-ID6F4EKU.html,Osoby prywatnej,Osobowe,VIII (2020-),2020,16 200 km,1 498 cm3,Benzyna,150 KM,Manualna,Na przednie koła,"6,50 l/100km",Kompakt,5,5,Srebrny,Polska,Tak,Tak,Używane,98 000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6mpi-lpg102kmkamera-cofaniaalubezwypadkowyzadbany-ID6FkcGX.html,Firmy,Osobowe,V (2003-2009),2005,351 000 km,1 595 cm3,Benzyna+LPG,102 KM,Manualna,Na przednie koła,9 l/100km,Auta miejskie,5,5,Granatowy,,,Tak,Używane,10 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-v-1-9-tdi-ID6Fh65w.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,232 000 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Granatowy,Niemcy,,Tak,Używane,14 900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-iv-rarytas-dla-kolekcjonera-ID6FiCiH.html,Osoby prywatnej,Osobowe,IV (1997-2006),1998,145 000 km,1 595 cm3,Benzyna,100 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Srebrny,Niemcy,Tak,Tak,Używane,30 000
https://www.otomoto.pl/oferta/volkswagen-golf-salon-pl-fv23-gwarancja-serwisowa-pakiet-bussines-47-073-netto-ID6Fj5ZQ.html,Firmy,Osobowe,VII (2012-2020),2019,124 549 km,1 598 cm3,Diesel,115 KM,Manualna,,"6,50 l/100km",Kombi,5,5,Szary,Polska,Tak,Tak,Używane,57 899
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-fv23-gwarancja-serwisowa-kamera-cofania-39-756-netto-ID6Fj5MW.html,Firmy,Osobowe,VII (2012-2020),2019,189 678 km,1 598 cm3,Diesel,115 KM,Manualna,,5 l/100km,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,48 899
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vii-1-2-tsi-dsg-serwis-aso-niski-przebieg-bdb-stan-ID6Fh0EP.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,73 000 km,1 197 cm3,Benzyna,105 KM,Automatyczna,Na przednie koła,"5,60 l/100km",Kompakt,5,5,Granatowy,,Tak,Tak,Używane,45 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-gti-245km-2018-salon-pl-bardzo-niski-przebieg-fv23-ID6FimDh.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,62 000 km,1 984 cm3,Benzyna,245 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,117 900
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FaBbJ.html,Osoby prywatnej,Osobowe,IV (1997-2006),2002,222 222 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,8 l/100km,Auta małe,5,5,Niebieski,Niemcy,,Tak,Używane,5 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-kombi-ID6FdPle.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,234 000 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Srebrny,Niemcy,,Tak,Używane,15 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-105km-klimatyzacja-okazja-ID6F8k02.html,Firmy,Osobowe,VI (2008-2013),2010,260 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"5,70 l/100km",Kompakt,5,5,Szary,Belgia,,Tak,Używane,20 800
https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105km-climatronic-welur-alu-2-kpl-kol-sprowadzony-ID6Fhzo1.html,Osoby prywatnej,Osobowe,V (2003-2009),2009,293 000 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Szary,Niemcy,Tak,Tak,Używane,17 999
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-benzyna-mpi-stan-bdb-klimatronik-tempomat-po-oplatach-ID6Fkc1p.html,Osoby prywatnej,Osobowe,V (2003-2009),2005,176 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Srebrny,Niemcy,,Tak,Używane,16 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-i-cabriolet-1993r-1-8-benzyna-super-stan-ID6Fh5yh.html,Firmy,Osobowe,I (1974-1983),1993,141 000 km,1 781 cm3,Benzyna,98 KM,Manualna,,,Kabriolet,2,5,Biały,,,Tak,Używane,35 999
https://www.otomoto.pl/oferta/volkswagen-golf-panorama-klimatronic-super-stan-z-niemiec-ID6Fd4xQ.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,179 876 km,1 390 cm3,Benzyna,160 KM,Manualna,Na przednie koła,8 l/100km,Kombi,5,5,Czarny,Niemcy,,Tak,Używane,16 999
https://www.otomoto.pl/oferta/volkswagen-golf-polecam-salon-polska-100-bezwypadkowy-pelen-serwis-ID6FidYs.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,205 000 km,1 395 cm3,Benzyna,122 KM,Manualna,,6 l/100km,Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,43 450
https://www.otomoto.pl/oferta/volkswagen-golf-1-9tdi-105km-automat-po-serwisie-nowe-czesci-1-wlasciciel-ID6F8sRO.html,Osoby prywatnej,Osobowe,V (2003-2009),2009,262 000 km,1 896 cm3,Diesel,105 KM,Automatyczna,Na przednie koła,7 l/100km,Kombi,5,5,Niebieski,Niemcy,Tak,Tak,Używane,23 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6d-manual-navi-klima-czujniki-parkowania-panorama-dach-serwisoway-ID6Fimof.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,297 021 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,"5,70 l/100km",Kombi,5,5,Srebrny,,,Tak,Używane,22 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-variant-1-6-ID6FkbOY.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,198 112 km,1 598 cm3,Diesel,105 KM,Automatyczna,Na przednie koła,5 l/100km,Kombi,5,5,Granatowy,,Tak,Tak,Używane,31 500
https://www.otomoto.pl/oferta/volkswagen-golf-ID6ED66L.html,Firmy,Osobowe,VII (2012-2020),2013,99 000 km,1 197 cm3,Benzyna,105 KM,Manualna,Na przednie koła,"6,50 l/100km",Kombi,5,5,Czarny,Niemcy,,Tak,Używane,40 500
https://www.otomoto.pl/oferta/volkswagen-golf-r-2-0-tsi-4motion-320-km-dsg-oferta-do-produkcji-plichta-gdansk-ID6EcwcJ.html,Firmy,Osobowe,VIII (2020-),2023,1 km,1 984 cm3,Benzyna,320 KM,Automatyczna,4x4 (dołączany ręcznie),,Kompakt,5,5,Biały,Polska,,Tak,Nowe,249 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-8-r-4x4-cesja-leasingu-ID6FkbAN.html,Osoby prywatnej,Osobowe,VIII (2020-),2021,82 000 km,1 984 cm3,Benzyna,320 KM,Automatyczna,4x4 (dołączany automatycznie),,Kompakt,5,5,Niebieski,Polska,Tak,Tak,Używane,215 000
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-iv-2001-kombi-1-9tdi-101-km-super-stan-ID6Fh0rs.html,Osoby prywatnej,Osobowe,IV (1997-2006),2001,230 000 km,1 896 cm3,Diesel,100 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Szary,Niemcy,,Tak,Używane,11 900
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-zarejestrowany-ID6EOzg8.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,182 000 km,1 395 cm3,Benzyna,140 KM,Manualna,Na przednie koła,7 l/100km,Kompakt,5,5,Szary,,Tak,Tak,Używane,48 900
https://www.otomoto.pl/oferta/volkswagen-golf-bezwypadkowy-serwis-nowe-sprzeglo-org-przebieg-united-ID6F6I2x.html,Firmy,Osobowe,V (2003-2009),2009,265 800 km,1 896 cm3,Diesel,90 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,5,5,Srebrny,Belgia,,Tak,Używane,21 999
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-2018r-tungsten-pakiet-business-serwis-aso-salon-pol-ID6F8Pt7.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,235 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,"4,60 l/100km",Kompakt,5,5,Złoty,Polska,Tak,Tak,Używane,44 800
https://www.otomoto.pl/oferta/volkswagen-golf-bardzo-dobrze-utrzymany-ID6FjRP7.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,161 000 km,1 598 cm3,Benzyna,115 KM,Automatyczna,Na przednie koła,9 l/100km,Kompakt,5,5,Szary,,Tak,Tak,Używane,17 900
https://www.otomoto.pl/oferta/volkswagen-golf-v-tdi-kombi-bardzo-ladny-klima-ID6Fc1QC.html,Osoby prywatnej,Osobowe,V (2003-2009),2008,303 400 km,1 896 cm3,Diesel,105 KM,Manualna,Na przednie koła,5 l/100km,Kombi,5,5,Czerwony,Niemcy,Tak,Tak,Używane,15 900
https://www.otomoto.pl/oferta/volkswagen-golf-ID6Fh51U.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,117 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Niebieski,Niemcy,,Tak,Używane,29 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-115-km-comfortline-jak-nowy-led-temp-alu-salon-pl-fv23-ID6FhyQ4.html,Firmy,Osobowe,VII (2012-2020),2018,150 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,49 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-115-km-comfortline-jak-nowy-led-temp-alu-salon-pl-fv23-ID6FhyPH.html,Firmy,Osobowe,VII (2012-2020),2018,140 000 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,48 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-115km-comfortline-1wlasciciel-salonpl-serwis-bezwypadek-vat23-ID6EEyfd.html,Firmy,Osobowe,VII (2012-2020),2018,98 100 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,66 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-115km-led-comfortline-1wlasciciel-salonpl-serwisaso-vat23-ID6Fe7wQ.html,Firmy,Osobowe,VII (2012-2020),2018,158 900 km,1 598 cm3,Diesel,115 KM,Manualna,Na przednie koła,6 l/100km,Kombi,5,5,Szary,Polska,Tak,Tak,Używane,59 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-1-5-tsi-130km-comfortline-ID6EPxq3.html,Firmy,Osobowe,VII (2012-2020),2018,80 400 km,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,"6,20 l/100km",Kompakt,5,5,Czarny,Polska,,Tak,Używane,74 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102km-niski-przebieg-zadbany-klimatronic-serwis-aso-ID6FkbdX.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,111 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,3,5,Niebieski,Niemcy,,Tak,Używane,26 500
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FaQH0.html,Firmy,Osobowe,VI (2008-2013),2010,203 000 km,1 595 cm3,Benzyna,102 KM,Manualna,Na przednie koła,8 l/100km,Kompakt,5,5,Niebieski,,,Tak,Używane,25 999
https://www.otomoto.pl/oferta/volkswagen-golf-fabryczny-lakier-ID6Fkb7h.html,Firmy,Osobowe,VII (2012-2020),2019,116 000 km,999 cm3,Benzyna,115 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Polska,Tak,Tak,Używane,49 800
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-oplacony-gwarancja-raty-ID6Fkb39.html,Firmy,Osobowe,VI (2008-2013),2011,196 000 km,1 598 cm3,Diesel,105 KM,Manualna,Na przednie koła,,Kompakt,5,5,Szary,Belgia,,Tak,Używane,26 500
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-80km-klimatronik-podgrzewane-fotele-z-niemiec-ID6FhyxY.html,Firmy,Osobowe,VI (2008-2013),2009,213 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,8 l/100km,Kompakt,5,5,Srebrny,Niemcy,,Tak,Używane,24 900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-e-golf-pompa-ciepla-ccs-acc-pierwsza-rejestracja-01-2020-ID6ETbVk.html,Osoby prywatnej,Osobowe,VII (2012-2020),2019,22 000 km,,Elektryczny,136 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Biały,Niemcy,Tak,Tak,Używane,125 999
https://www.otomoto.pl/oferta/volkswagen-golf-volswagen-golf-iv-2-0-115km-automat-climatronic-super-stan-polecam-ID6F2463.html,Osoby prywatnej,Osobowe,IV (1997-2006),2000,210 000 km,1 984 cm3,Benzyna,115 KM,Automatyczna,Na przednie koła,8 l/100km,Auta miejskie,5,5,Niebieski,Niemcy,,Tak,Używane,8 999
https://www.otomoto.pl/oferta/volkswagen-golf-1-4tsi-140ps-alu-navi-klimatronik-parktronik-ID6FkaNF.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,167 432 km,1 395 cm3,Benzyna,140 KM,Manualna,,6 l/100km,Kompakt,5,5,Biały,Niemcy,,Tak,Używane,42 900
https://www.otomoto.pl/oferta/volkswagen-golf-style-1-5-evo-etsi-i-wlasciciel-salon-pl-bezwypadkowy-gwarancja-ID6FiAXM.html,Firmy,Osobowe,VIII (2020-),2020,67 363 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Na przednie koła,,Kompakt,5,5,Biały,Polska,Tak,Tak,Używane,117 900
https://www.otomoto.pl/oferta/volkswagen-golf-style-i-wlasciciel-salon-pl-bezwypadkowy-gwarancja-ID6FguXV.html,Firmy,Osobowe,VIII (2020-),2020,17 845 km,1 498 cm3,Benzyna,130 KM,Manualna,Na przednie koła,,Kompakt,5,5,Srebrny,Polska,Tak,Tak,Używane,105 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-125km-dsg7-bmt-2017-2018-112tys-comfortline-fv23-salon-pl-ID6FkaLh.html,Firmy,Osobowe,VII (2012-2020),2017,112 000 km,1 395 cm3,Benzyna,125 KM,Automatyczna,Na przednie koła,"6,30 l/100km",Kombi,5,5,Szary,Polska,Tak,Tak,Używane,69 900
https://www.otomoto.pl/oferta/volkswagen-golf-120tys-przebieg-klima-benzyna-ID6FiBNs.html,Osoby prywatnej,Osobowe,IV (1997-2006),2001,120 000 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Szary,Niemcy,,Tak,Używane,8 888
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vi-1-4-tsi-122-ps-2011r-1-wlasciciel-od-nowosci-ID6F7IP7.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,198 700 km,1 390 cm3,Benzyna,122 KM,Manualna,Na przednie koła,"8,20 l/100km",Kompakt,5,5,Srebrny,Niemcy,,Tak,Używane,26 900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-zadbany-i-swietnie-wyposazony-ID6FiLp9.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,120 200 km,1 395 cm3,Benzyna,125 KM,Manualna,Na przednie koła,6 l/100km,Kompakt,3,5,Biały,Polska,Tak,Tak,Używane,69 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-80km-liftingklimael-szyby-lusterkacd-radio-z-niemiec-ID6Fhy4n.html,Firmy,Osobowe,V (2003-2009),2007,177 000 km,1 390 cm3,Benzyna,80 KM,Manualna,Na przednie koła,9 l/100km,Kompakt,5,5,Niebieski,Niemcy,,Tak,Używane,20 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6d-navi-skora-pdc-2015r-125-tys-km-sprowadzony-gwarancja-ID6ERbhf.html,Firmy,Osobowe,VII (2012-2020),2015,125 553 km,1 598 cm3,Diesel,110 KM,Manualna,Na przednie koła,"4,50 l/100km",Kompakt,5,5,Biały,Niemcy,,Tak,Używane,43 900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-16v-75km-czarny-kruk-klima-5drzwi-komp-alufelgi-pl-tablice-186tkm-ID6Fkagg.html,Osoby prywatnej,Osobowe,IV (1997-2006),2000,186 000 km,1 390 cm3,Benzyna,75 KM,Manualna,Na przednie koła,8 l/100km,Kompakt,5,5,Czarny,Niemcy,Tak,Tak,Używane,9 300
